Ticker	EntryTime	ExitTime	Return [%]	CAGR [%]	Sharpe Ratio	Max. Drawdown [%]	Win Rate [%]	# Trades	Expectancy [%]	Profit Factor	Duration	Avg. Trade [%]	Max. Trade Duration	Avg. Trade Duration
WFC	2024-05-14 13:30:00+00:00	2026-05-11 19:30:00+00:00	41.29692989349369	19.07443534616762	2.453344620254202	-1.6201254939365195	100.0	12	3.544511013648568		727 days 06:00:00	3.528337328025244	6 days 00:00:00	3 days 00:00:00
PLTR	2024-05-14 13:30:00+00:00	2026-05-11 19:30:00+00:00	44.97605094909668	20.630250691526797	1.655767854782341	-5.333985247439776	100.0	5	9.928352232343101		727 days 06:00:00	9.749671658012037	5 days 05:00:00	2 days 10:00:00
AMD	2024-05-14 13:30:00+00:00	2026-05-11 19:30:00+00:00	111.43056015014645	45.95298354606736	1.6085395836816758	-2.6063438371716763	100.0	13	7.191909584652407		727 days 06:00:00	7.06059136125663	5 days 04:00:00	2 days 15:00:00
AVGO	2024-05-14 13:30:00+00:00	2026-05-11 19:30:00+00:00	48.700585174560544	22.185488295799495	2.2467669305781692	-3.1899222061821053	100.0	7	6.916848975525451		727 days 06:00:00	6.891846343738184	7 days 04:00:00	4 days 11:00:00
HOOD	2024-05-14 13:30:00+00:00	2026-05-11 19:30:00+00:00	42.84209339141846	19.730262822755652	1.7080684878902872	-3.741160122494447	100.0	5	9.374218336110097		727 days 06:00:00	9.350579399513247	2 days 02:00:00	1 days 20:00:00
CRWV	2025-03-28 16:30:00+00:00	2026-05-11 19:30:00+00:00	88.7677928161621	76.78741810921143	1.4441664906166205	-3.1206608058895857	100.0	4	23.634659173694462		409 days 03:00:00	23.62099690092172	4 days 06:00:00	3 days 12:00:00
MSTR	2024-05-14 13:30:00+00:00	2026-05-11 19:30:00+00:00	59.78598258972166	26.70363416878836	1.1695064142317515	-3.3123342241754505	100.0	9	6.304717270528338		727 days 06:00:00	6.102735193225528	4 days 05:00:00	1 days 02:00:00
UNH	2024-05-14 13:30:00+00:00	2026-05-11 19:30:00+00:00	72.84875518798827	31.83291069065497	2.4292152736070847	-2.803605174189472	100.0	15	4.454038550188874		727 days 06:00:00	4.355409971913904	11 days 02:00:00	3 days 15:00:00
GOOG	2024-05-14 13:30:00+00:00	2026-05-11 19:30:00+00:00	27.284190216064452	12.95674110187781	1.5888151927641994	-1.5569479897434513	100.0	6	5.034354442576059		727 days 06:00:00	4.986048121715703	7 days 02:00:00	2 days 09:00:00
APP	2024-05-14 13:30:00+00:00	2026-05-11 19:30:00+00:00	19.942745666503868	9.618196965358194	1.266073775282408	-5.167394816878412	75.0	5	4.850555905030982	14.253135111577034	727 days 06:00:00	4.716138143116666	2 days 02:00:00	1 days 03:00:00
UBER	2024-05-14 13:30:00+00:00	2026-05-11 19:30:00+00:00	38.09174404144287	17.70261193422762	2.328453916668353	-2.182733232090339	100.0	9	4.154823686495609		727 days 06:00:00	4.126764473496425	7 days 00:00:00	2 days 11:00:00
