Ticker	EntryTime	ExitTime	EntryPrice	ExitPrice	Duration	Size	EntryBar	ExitBar	ReturnPct	caso
DIS	2024-05-15 15:30:00+00:00	2024-05-17 19:30:00+00:00	102.28009796142578	103.45500183105467	2 days 04:00:00					155
DIS	2024-05-23 18:30:00+00:00	2024-05-28 19:30:00+00:00	100.33999633789062	102.33000183105467	5 days 01:00:00	99.0	152.0	167.0	0.019832624733837845	156
DIS	2024-09-06 16:30:00+00:00	2024-09-09 19:30:00+00:00	87.73999786376953	88.36150360107422	3 days 03:00:00	116.0	650.0	660.0	0.007083493873223823	157
DIS	2024-10-07 19:30:00+00:00	2024-10-08 19:30:00+00:00	92.27999877929688	92.6449966430664	1 days 00:00:00	111.0	800.0	807.0	0.00395533017552907	158
DIS	2024-10-28 13:30:00+00:00	2024-10-30 19:30:00+00:00	95.22000122070312	95.56999969482422	2 days 06:00:00	108.0	899.0	919.0	0.0036756823107979564	159
DIS	2025-04-09 13:30:00+00:00	2025-04-09 19:30:00+00:00	81.29000091552734	90.98999786376952	0 days 06:00:00	127.0	1668.0	1674.0	0.11932583145523568	160
DIS	2025-04-16 19:30:00+00:00	2025-04-17 19:30:00+00:00	82.08999633789062	84.92500305175781	1 days 00:00:00	141.0	1709.0	1716.0	0.03453534949859205	161
DIS	2025-11-25 14:30:00+00:00	2025-12-01 20:30:00+00:00	102.48999786376952	106.37000274658205	6 days 06:00:00	116.0	2777.0	2800.0	0.03785740036769103	162
DIS	2026-02-03 16:30:00+00:00	2026-02-04 20:30:00+00:00	102.44000244140624	107.55999755859376	1 days 04:00:00	121.0	3083.0	3094.0	0.04998042752015808	163
DIS	2026-02-12 16:30:00+00:00	2026-02-13 20:30:00+00:00	101.11000061035156	105.01000213623048	1 days 04:00:00	129.0	3132.0	3143.0	0.03857186729637552	164
GLD	2024-12-30 16:30:00+00:00	2025-01-02 20:30:00+00:00	239.63999938964844	245.47000122070312	3 days 04:00:00					70
GLD	2026-03-27 13:30:00+00:00	2026-03-30 19:30:00+00:00	406.2000122070313	413.5	3 days 06:00:00	24.0	3340.0	3353.0	0.017971412047245394	71
GOOG	2024-08-06 14:30:00+00:00	2024-08-07 19:30:00+00:00	159.33999633789062	161.33999633789062	1 days 05:00:00					248
GOOG	2025-04-09 13:30:00+00:00	2025-04-09 19:30:00+00:00	146.34500122070312	158.92999267578125	0 days 06:00:00	68.0	1668.0	1674.0	0.08599536267110808	249
GOOG	2025-04-21 17:30:00+00:00	2025-04-23 19:30:00+00:00	148.74000549316406	157.24000549316406	2 days 02:00:00	72.0	1721.0	1737.0	0.05714669682724094	250
GOOG	2025-06-04 13:30:00+00:00	2025-06-05 19:30:00+00:00	168.27999877929688	169.84500122070312	1 days 06:00:00	68.0	1934.0	1947.0	0.00929999080555488	251
GOOG	2025-06-23 17:30:00+00:00	2025-06-30 19:30:00+00:00	163.77999877929688	177.15499877929688	7 days 02:00:00	70.0	2022.0	2059.0	0.08166442849974365	252
GOOG	2025-07-08 15:30:00+00:00	2025-07-09 19:30:00+00:00	174.32000732421875	177.38999938964844	1 days 04:00:00	71.0	2086.0	2097.0	0.0176112433251554	253
HOOD	2024-08-05 14:30:00+00:00	2024-08-06 19:30:00+00:00	15.0	17.39189910888672	1 days 05:00:00					215
HOOD	2025-04-21 17:30:00+00:00	2025-04-23 19:30:00+00:00	39.560001373291016	44.65999984741211	2 days 02:00:00	252.0	1721.0	1737.0	0.12891805604345508	216
HOOD	2026-02-12 16:30:00+00:00	2026-02-13 20:30:00+00:00	70.63999938964844	75.5999984741211	1 days 04:00:00	159.0	3133.0	3144.0	0.07021516318415322	217
HOOD	2026-02-23 20:30:00+00:00	2026-02-25 20:30:00+00:00	71.66000366210938	77.19999694824219	2 days 00:00:00	168.0	3179.0	3193.0	0.07730941952298709	218
HOOD	2026-03-30 19:30:00+00:00	2026-04-01 19:30:00+00:00	63.97999954223633	70.28369903564453	2 days 00:00:00	203.0	3354.0	3368.0	0.09852609469380846	219
IBM	2024-05-01 14:30:00+00:00	2024-05-01 19:30:00+00:00	164.96170043945312	166.00999450683594	0 days 05:00:00					173
IBM	2025-04-24 16:30:00+00:00	2025-04-24 19:30:00+00:00	227.44000244140625	228.3500061035156	0 days 03:00:00	43.0	1741.0	1744.0	0.004001071281837465	174
IBM	2026-02-24 14:30:00+00:00	2026-02-26 20:30:00+00:00	225.6499938964844	241.94500732421875	2 days 06:00:00	44.0	3179.0	3199.0	0.07221366660089346	175
IBM	2026-04-13 13:30:00+00:00	2026-04-20 19:30:00+00:00	233.6300048828125	253.0200042724609	7 days 06:00:00	46.0	3410.0	3451.0	0.08299447410179317	176
META	2024-07-25 14:30:00+00:00	2024-07-29 19:30:00+00:00	452.8200073242188	466.6799926757813	4 days 05:00:00					6
META	2025-03-18 15:30:00+00:00	2025-03-25 19:30:00+00:00	576.8150024414062	624.5399780273438	7 days 04:00:00	17.0	1558.0	1597.0	0.08273879039889476	7
META	2025-04-21 16:30:00+00:00	2025-04-23 19:30:00+00:00	482.4100036621094	518.4500122070312	2 days 03:00:00	22.0	1720.0	1737.0	0.07470825287894556	8
META	2025-10-13 13:30:00+00:00	2025-10-13 19:30:00+00:00	713.010009765625	714.5599975585938	0 days 06:00:00	16.0	2560.0	2566.0	0.0021738654040470706	9
META	2026-03-27 18:30:00+00:00	2026-04-01 19:30:00+00:00	524.02001953125	580.8049926757812	5 days 01:00:00	22.0	3346.0	3368.0	0.10836412928522643	10
MRNA	2025-01-16 16:30:00+00:00	2025-01-22 20:30:00+00:00	33.380001068115234	38.34000015258789	6 days 04:00:00					41
MRNA	2025-02-12 19:30:00+00:00	2025-02-19 20:30:00+00:00	30.25079917907715	35.709999084472656	7 days 01:00:00	330.0	1400.0	1429.0	0.18046465063876216	42
MRNA	2025-04-10 16:30:00+00:00	2025-04-14 19:30:00+00:00	23.85029983520508	26.90999984741211	4 days 03:00:00	494.0	1678.0	1695.0	0.12828769589263822	43
MRNA	2025-05-15 18:30:00+00:00	2025-05-20 19:30:00+00:00	23.34000015258789	28.06999969482422	5 days 01:00:00	570.0	1848.0	1870.0	0.20265636295258882	44
MRNA	2025-06-05 19:30:00+00:00	2025-06-09 19:30:00+00:00	26.0	28.125	4 days 00:00:00	615.0	1947.0	1961.0	0.08173076923076916	45
MRNA	2025-06-18 14:30:00+00:00	2025-06-20 19:30:00+00:00	25.36000061035156	25.920000076293945	2 days 05:00:00	682.0	2005.0	2017.0	0.02208199733693239	46
MRNA	2025-06-20 13:30:00+00:00	2025-06-20 19:30:00+00:00	25.68000030517578	25.920000076293945	0 days 06:00:00					47
MRNA	2025-07-22 13:30:00+00:00	2025-07-24 19:30:00+00:00	30.979999542236328	34.29999923706055	2 days 06:00:00	571.0	2155.0	2175.0	0.10716590522533487	48
MRNA	2025-08-11 17:30:00+00:00	2025-08-13 19:30:00+00:00	25.391700744628903	26.940000534057617	2 days 02:00:00	771.0	2257.0	2273.0	0.06097660826269102	49
MRNA	2025-09-12 16:30:00+00:00	2025-09-18 19:30:00+00:00	23.34000015258789	25.685300827026367	6 days 03:00:00	890.0	2417.0	2448.0	0.10048417562578438	50
MSFT	2024-05-01 13:30:00+00:00	2024-05-06 19:30:00+00:00	392.4400024414063	412.1300048828125	5 days 06:00:00					120
MSFT	2024-08-05 14:30:00+00:00	2024-08-07 19:30:00+00:00	394.4100036621094	400.0	2 days 05:00:00	25.0	487.0	506.0	0.014173059217533313	121
MSFT	2024-11-01 13:30:00+00:00	2024-11-01 19:30:00+00:00	409.010009765625	411.5899963378906	0 days 06:00:00	24.0	927.0	933.0	0.006307881251473635	122
